scenario,scenario_type,seed,total_arrivals,served_customers,served_within_horizon,abandoned_customers,avg_wait_time,avg_wait_served,avg_wait_abandoned,avg_system_time,avg_queue_length,max_queue_length,utilization_percent,throughput_per_hour,abandonment_percent,num_kiosks,mean_interarrival_time,mean_service_time,patience_time,duration,reactive_threshold,iteration
Beban Sangat Rendah,base,80157,35,35,35,0,0.0,0.0,0.0,2.7182812602947752,0.0,0,4.955200214079023,4.375,0.0,4,10.0,3.0,20.0,480,4,158
Beban Sangat Rendah,base,80158,54,54,53,0,0.0,0.0,0.0,3.06139382546839,0.0,0,8.507255745456822,6.625,0.0,4,10.0,3.0,20.0,480,4,159
Beban Sangat Rendah,base,80159,49,49,49,0,0.0,0.0,0.0,2.9013680074604125,0.0,0,7.40453293570625,6.125,0.0,4,10.0,3.0,20.0,480,4,160
Beban Sangat Rendah,base,80160,39,39,39,0,0.0,0.0,0.0,2.9651790818833508,0.0,0,6.0230200100755615,4.875,0.0,4,10.0,3.0,20.0,480,4,161
Beban Sangat Rendah,base,80161,54,54,54,0,0.0,0.0,0.0,2.973580103635632,0.0,0,8.363194041475221,6.75,0.0,4,10.0,3.0,20.0,480,4,162
Beban Sangat Rendah,base,80162,54,54,54,0,0.0,0.0,0.0,3.063295411163088,0.0,0,8.615518343896184,6.75,0.0,4,10.0,3.0,20.0,480,4,163
Beban Sangat Rendah,base,80163,45,45,45,0,0.0,0.0,0.0,3.089214230725815,0.0,0,7.240345853263627,5.625,0.0,4,10.0,3.0,20.0,480,4,164
Beban Sangat Rendah,base,80164,44,44,44,0,0.0,0.0,0.0,2.958518778121106,0.0,0,6.779938866527528,5.5,0.0,4,10.0,3.0,20.0,480,4,165
Beban Sangat Rendah,base,80165,42,42,42,0,0.0,0.0,0.0,2.9856557009119546,0.0,0,6.531121845744897,5.25,0.0,4,10.0,3.0,20.0,480,4,166
Beban Sangat Rendah,base,80166,37,37,37,0,0.0,0.0,0.0,3.0939826464578584,0.0,0,5.962362391611501,4.625,0.0,4,10.0,3.0,20.0,480,4,167
Beban Sangat Rendah,base,80167,50,50,50,0,0.0,0.0,0.0,3.027213083939648,0.0,0,7.883367406092834,6.25,0.0,4,10.0,3.0,20.0,480,4,168
Beban Sangat Rendah,base,80168,47,47,46,0,0.0,0.0,0.0,3.1069399343360695,0.0,0,7.510739663400115,5.75,0.0,4,10.0,3.0,20.0,480,4,169
Beban Sangat Rendah,base,80169,49,49,48,0,0.0,0.0,0.0,2.963240945251331,0.0,0,7.503666727703277,6.0,0.0,4,10.0,3.0,20.0,480,4,170
Beban Sangat Rendah,base,80170,46,46,46,0,0.0,0.0,0.0,2.876400820122762,0.0,0,6.891376964877445,5.75,0.0,4,10.0,3.0,20.0,480,4,171
Beban Sangat Rendah,base,80171,53,53,53,0,0.0,0.0,0.0,3.0994795858097417,0.0,0,8.555855106662316,6.625,0.0,4,10.0,3.0,20.0,480,4,172
Beban Sangat Rendah,base,80172,45,45,45,0,0.0,0.0,0.0,2.9615046493016988,0.0,0,6.941026521800854,5.625,0.0,4,10.0,3.0,20.0,480,4,173
Beban Sangat Rendah,base,80173,44,44,44,0,0.0,0.0,0.0,3.203460821524331,0.0,0,7.34126438265992,5.5,0.0,4,10.0,3.0,20.0,480,4,174
Beban Sangat Rendah,base,80174,43,43,43,0,0.0,0.0,0.0,3.056393935681814,0.0,0,6.845048918454058,5.375,0.0,4,10.0,3.0,20.0,480,4,175
Beban Sangat Rendah,base,80175,50,50,50,0,0.0,0.0,0.0,2.96752383633371,0.0,0,7.7279266571190455,6.25,0.0,4,10.0,3.0,20.0,480,4,176
Beban Sangat Rendah,base,80176,44,44,43,0,0.0,0.0,0.0,3.0043090152687673,0.0,0,6.8295884748832805,5.375,0.0,4,10.0,3.0,20.0,480,4,177
Beban Sangat Rendah,base,80177,42,42,41,0,0.0,0.0,0.0,3.0467902696758187,0.0,0,6.52774080029785,5.125,0.0,4,10.0,3.0,20.0,480,4,178
Beban Sangat Rendah,base,80178,55,55,54,0,0.0,0.0,0.0,3.0214050931330094,0.0,0,8.564738602626026,6.75,0.0,4,10.0,3.0,20.0,480,4,179
Beban Sangat Rendah,base,80179,52,52,51,0,0.0,0.0,0.0,2.9696790073564845,0.0,0,7.904687616285362,6.375,0.0,4,10.0,3.0,20.0,480,4,180
Beban Sangat Rendah,base,80180,57,57,57,0,0.0,0.0,0.0,3.012870331163292,0.0,0,8.94445879564103,7.125,0.0,4,10.0,3.0,20.0,480,4,181
Beban Sangat Rendah,base,80181,56,56,56,0,0.0,0.0,0.0,3.0767614344683407,0.0,0,8.973887517199323,7.0,0.0,4,10.0,3.0,20.0,480,4,182
Beban Sangat Rendah,base,80182,53,53,53,0,0.0,0.0,0.0,2.9510734232881766,0.0,0,8.146192262201742,6.625,0.0,4,10.0,3.0,20.0,480,4,183
Beban Sangat Rendah,base,80183,49,49,49,0,0.0,0.0,0.0,3.0515287027502036,0.0,0,7.787755543477084,6.125,0.0,4,10.0,3.0,20.0,480,4,184
Beban Sangat Rendah,base,80184,42,42,42,0,0.0,0.0,0.0,3.1426479378101635,0.0,0,6.874542363959731,5.25,0.0,4,10.0,3.0,20.0,480,4,185
Beban Sangat Rendah,base,80185,46,46,46,0,0.0,0.0,0.0,3.1244359695307398,0.0,0,7.485627843667392,5.75,0.0,4,10.0,3.0,20.0,480,4,186
Beban Sangat Rendah,base,80186,55,55,55,0,0.0,0.0,0.0,3.0190995772304,0.0,0,8.64846233060792,6.875,0.0,4,10.0,3.0,20.0,480,4,187
Beban Sangat Rendah,base,80187,35,35,35,0,0.0,0.0,0.0,3.0749597984685852,0.0,0,5.605395465958356,4.375,0.0,4,10.0,3.0,20.0,480,4,188
Beban Sangat Rendah,base,80188,46,46,45,0,0.0,0.0,0.0,2.9420115089496828,0.0,0,6.885048470171143,5.625,0.0,4,10.0,3.0,20.0,480,4,189
Beban Sangat Rendah,base,80189,46,46,45,0,0.0,0.0,0.0,2.9168718421611275,0.0,0,6.956558808064853,5.625,0.0,4,10.0,3.0,20.0,480,4,190
Beban Sangat Rendah,base,80190,59,59,58,0,0.0,0.0,0.0,3.1267237631162477,0.0,0,9.519901251672128,7.25,0.0,4,10.0,3.0,20.0,480,4,191
Beban Sangat Rendah,base,80191,48,48,47,0,0.0,0.0,0.0,2.901395211733252,0.0,0,7.202106517720957,5.875,0.0,4,10.0,3.0,20.0,480,4,192
Beban Sangat Rendah,base,80192,55,55,54,0,0.0,0.0,0.0,2.8785952206790064,0.0,0,8.19907294193419,6.75,0.0,4,10.0,3.0,20.0,480,4,193
Beban Sangat Rendah,base,80193,56,56,56,0,0.0,0.0,0.0,2.838165549256447,0.0,0,8.27798285199796,7.0,0.0,4,10.0,3.0,20.0,480,4,194
Beban Sangat Rendah,base,80194,52,52,52,0,0.0,0.0,0.0,2.876695387816192,0.0,0,7.791050008668847,6.5,0.0,4,10.0,3.0,20.0,480,4,195
Beban Sangat Rendah,base,80195,43,43,43,0,0.0,0.0,0.0,2.9142544689853778,0.0,0,6.526715737831832,5.375,0.0,4,10.0,3.0,20.0,480,4,196
Beban Sangat Rendah,base,80196,51,51,50,0,0.0,0.0,0.0,2.8589758044645692,0.0,0,7.546117028844914,6.25,0.0,4,10.0,3.0,20.0,480,4,197
Beban Sangat Rendah,base,80197,58,58,57,0,0.0,0.0,0.0,2.8686675820279026,0.0,0,8.594090197194884,7.125,0.0,4,10.0,3.0,20.0,480,4,198
Beban Sangat Rendah,base,80198,40,40,40,0,0.0,0.0,0.0,3.136286118813893,0.0,0,6.533929414195611,5.0,0.0,4,10.0,3.0,20.0,480,4,199
Beban Sangat Rendah,base,80199,39,39,39,0,0.0,0.0,0.0,3.155976637041946,0.0,0,6.410577543991454,4.875,0.0,4,10.0,3.0,20.0,480,4,200
Beban Sangat Tinggi,base,81000,311,98,95,213,7.368408848822378,5.995664816160802,8.0,8.952807578278504,4.719193130813351,12,100.0,11.875,68.48874598070739,1,1.5,5.0,8.0,480,4,1
Beban Sangat Tinggi,base,81001,327,98,96,229,7.501313613176857,6.336015831722783,8.0,8.997791413107164,5.0849963648226275,14,100.0,12.0,70.03058103975535,1,1.5,5.0,8.0,480,4,2
Beban Sangat Tinggi,base,81002,334,100,98,234,7.476261405939458,6.250713095837787,8.0,8.942251006404316,5.159022597672704,14,100.0,12.25,70.05988023952095,1,1.5,5.0,8.0,480,4,3
Beban Sangat Tinggi,base,81003,323,98,96,225,7.415789245249016,6.074489043014606,8.0,8.928160865078796,4.975036333795007,18,99.91723492723514,12.0,69.65944272445822,1,1.5,5.0,8.0,480,4,4
Beban Sangat Tinggi,base,81004,343,99,98,244,7.58871528457557,6.57504386474163,8.0,9.002639385023937,5.409554559627731,13,100.0,12.25,71.13702623906705,1,1.5,5.0,8.0,480,4,5
Beban Sangat Tinggi,base,81005,339,97,96,242,7.527624816273564,6.349121780584934,8.0,8.95930741137664,5.263100724021077,12,99.93591426188068,12.0,71.38643067846607,1,1.5,5.0,8.0,480,4,6
Beban Sangat Tinggi,base,81006,300,95,93,205,7.460047722647802,6.294887545203588,8.0,9.092661518099455,4.645647498133441,12,99.8980576481873,11.625,68.33333333333333,1,1.5,5.0,8.0,480,4,7
Beban Sangat Tinggi,base,81007,322,97,95,225,7.513809033834603,6.386046483450949,8.0,9.018185054904752,5.030389093060213,11,100.0,11.875,69.87577639751554,1,1.5,5.0,8.0,480,4,8
Beban Sangat Tinggi,base,81008,296,97,94,199,7.442245564802349,6.297986465788611,8.0,9.108378957163557,4.574489022052406,17,100.0,11.75,67.22972972972973,1,1.5,5.0,8.0,480,4,9
Beban Sangat Tinggi,base,81009,334,101,99,233,7.513738780393246,6.391967848033113,8.0,8.99508538082502,5.1978289411468666,14,100.0,12.375,69.76047904191617,1,1.5,5.0,8.0,480,4,10
Beban Sangat Tinggi,base,81010,320,97,95,223,7.488142785536359,6.3113988801199605,8.0,9.004020115707958,4.955589096601278,13,99.21717982975545,11.875,69.6875,1,1.5,5.0,8.0,480,4,11
Beban Sangat Tinggi,base,81011,321,95,93,226,7.454377059703112,6.1563688017336755,8.0,8.973657195664304,4.963452070946405,14,99.90871540893188,11.625,70.40498442367601,1,1.5,5.0,8.0,480,4,12
Beban Sangat Tinggi,base,81012,335,96,93,239,7.597847182816945,6.596654231704968,8.0,9.06406469093527,5.271583088042781,12,100.0,11.625,71.34328358208955,1,1.5,5.0,8.0,480,4,13
Beban Sangat Tinggi,base,81013,303,97,95,206,7.409639833355468,6.155885252646465,8.0,9.006777514200996,4.623010090252062,14,99.02025304214261,11.875,67.98679867986799,1,1.5,5.0,8.0,480,4,14
Beban Sangat Tinggi,base,81014,332,98,96,234,7.536588736136386,6.43007612650286,8.0,9.013934668137091,5.13271231912383,13,99.87963939080234,12.0,70.48192771084338,1,1.5,5.0,8.0,480,4,15
Beban Sangat Tinggi,base,81015,319,98,95,221,7.403677349818795,6.058908924410157,8.0,8.925963585889898,4.850374929005738,13,99.21415652910497,11.875,69.27899686520375,1,1.5,5.0,8.0,480,4,16
Beban Sangat Tinggi,base,81016,326,98,96,228,7.510489748110722,6.371629162082618,8.0,9.008234464106497,5.05593616123775,13,100.0,12.0,69.93865030674846,1,1.5,5.0,8.0,480,4,17
Beban Sangat Tinggi,base,81017,324,97,95,227,7.474549340727363,6.2448864576872625,8.0,8.981309437284585,4.9638723708187396,17,100.0,11.875,70.06172839506173,1,1.5,5.0,8.0,480,4,18
Beban Sangat Tinggi,base,81018,314,97,94,217,7.471139468341685,6.288018485147294,8.0,9.030258219111358,4.839921263745203,12,99.90885941060034,11.75,69.10828025477707,1,1.5,5.0,8.0,480,4,19
Beban Sangat Tinggi,base,81019,321,99,96,222,7.449667526437087,6.215588646326303,8.0,8.983984760364697,4.943864621626273,15,99.92675871325424,12.0,69.1588785046729,1,1.5,5.0,8.0,480,4,20
Beban Sangat Tinggi,base,81020,326,97,95,229,7.48908654520249,6.282909419958885,8.0,8.980306876304402,5.041299247516295,12,100.0,11.875,70.24539877300614,1,1.5,5.0,8.0,480,4,21
Beban Sangat Tinggi,base,81021,335,98,95,237,7.5418261339285575,6.433793417000675,8.0,9.013450308111038,5.201735628880822,12,100.0,11.875,70.74626865671641,1,1.5,5.0,8.0,480,4,22
Beban Sangat Tinggi,base,81022,313,100,98,213,7.388002375496163,6.08444743530299,8.0,8.93475027568204,4.799242653451784,13,99.91745682450684,12.25,68.05111821086261,1,1.5,5.0,8.0,480,4,23
Beban Sangat Tinggi,base,81023,311,97,95,214,7.531227986582629,6.49702993636287,8.0,9.094309463877519,4.867047562058485,12,100.0,11.875,68.81028938906752,1,1.5,5.0,8.0,480,4,24
Beban Sangat Tinggi,base,81024,283,99,96,184,7.295562341333065,5.986304470679373,8.0,9.020290260622016,4.207973774540956,15,99.83743107444735,12.0,65.01766784452296,1,1.5,5.0,8.0,480,4,25
Beban Sangat Tinggi,base,81025,342,98,96,244,7.571697311263803,6.5053110250226505,8.0,8.995584052178936,5.337147257007002,13,99.25387354074661,12.0,71.34502923976608,1,1.5,5.0,8.0,480,4,26
Beban Sangat Tinggi,base,81026,331,100,98,231,7.412287033432103,6.054670080660262,8.0,8.87401824253811,5.110727362013061,15,99.75703883767693,12.25,69.78851963746223,1,1.5,5.0,8.0,480,4,27
Beban Sangat Tinggi,base,81027,304,97,95,207,7.604882001493029,6.761692045916297,8.0,9.213111124620928,4.7501259799703055,13,100.0,11.875,68.0921052631579,1,1.5,5.0,8.0,480,4,28
Beban Sangat Tinggi,base,81028,331,98,96,233,7.496965111821868,6.300974000133052,8.0,8.972126981377105,5.124445803091853,14,99.80639989730096,12.0,70.39274924471299,1,1.5,5.0,8.0,480,4,29
Beban Sangat Tinggi,base,81029,319,98,96,221,7.509593844497581,6.4036779223951905,8.0,9.036483075961542,4.9306223688702255,14,100.0,12.0,69.27899686520375,1,1.5,5.0,8.0,480,4,30
Beban Sangat Tinggi,base,81030,283,99,97,184,7.3356173945371665,6.100805279333513,8.0,9.040107438842144,4.278816835365274,11,98.72056943653435,12.125,65.01766784452296,1,1.5,5.0,8.0,480,4,31
Beban Sangat Tinggi,base,81031,296,97,95,199,7.36452355670387,6.060814152415946,8.0,9.012540114485626,4.5228957807912895,13,100.0,11.875,67.22972972972973,1,1.5,5.0,8.0,480,4,32
Beban Sangat Tinggi,base,81032,318,96,94,222,7.383025609943644,5.956272332938322,8.0,8.915529021224526,4.882680630514246,13,100.0,11.75,69.81132075471697,1,1.5,5.0,8.0,480,4,33
Beban Sangat Tinggi,base,81033,309,98,96,211,7.499738162560612,6.422643798277837,8.0,9.075421670582715,4.822941762345446,12,100.0,12.0,68.28478964401295,1,1.5,5.0,8.0,480,4,34
Beban Sangat Tinggi,base,81034,330,100,98,230,7.520102979828814,6.416339833435077,8.0,9.00670235823325,5.113690786706348,12,100.0,12.25,69.6969696969697,1,1.5,5.0,8.0,480,4,35
Beban Sangat Tinggi,base,81035,331,98,96,233,7.602695257364517,6.658082961098515,8.0,9.069799092451944,5.21807342327508,12,100.0,12.0,70.39274924471299,1,1.5,5.0,8.0,480,4,36
Beban Sangat Tinggi,base,81036,328,98,95,230,7.509854737049076,6.359513813796903,8.0,9.00954825460133,5.098137771101945,12,100.0,11.875,70.1219512195122,1,1.5,5.0,8.0,480,4,37
Beban Sangat Tinggi,base,81037,343,99,96,244,7.5914609363527745,6.5845565774646655,8.0,9.029630521181515,5.321135259132448,15,100.0,12.0,71.13702623906705,1,1.5,5.0,8.0,480,4,38
Beban Sangat Tinggi,base,81038,316,97,95,219,7.474520121037811,6.288127404618037,8.0,9.020654830323801,4.899870399768292,13,100.0,11.875,69.30379746835443,1,1.5,5.0,8.0,480,4,39
Beban Sangat Tinggi,base,81039,330,98,95,232,7.473064416477517,6.225625075893681,8.0,8.95509035026903,5.119739654698435,14,100.0,11.875,70.3030303030303,1,1.5,5.0,8.0,480,4,40
Beban Sangat Tinggi,base,81040,322,100,98,222,7.531614696379421,6.491799322341745,8.0,9.059864031522745,5.01172228501015,12,100.0,12.25,68.94409937888199,1,1.5,5.0,8.0,480,4,41
Beban Sangat Tinggi,base,81041,282,99,97,183,7.399000854299754,6.288063039520512,8.0,9.133426120879427,4.260080011941587,12,100.0,12.125,64.8936170212766,1,1.5,5.0,8.0,480,4,42
Beban Sangat Tinggi,base,81042,337,97,95,240,7.4833594502558975,6.205073553981816,8.0,8.935050229965562,5.201007533509899,14,100.0,11.875,71.2166172106825,1,1.5,5.0,8.0,480,4,43
Beban Sangat Tinggi,base,81043,313,97,95,216,7.481151097013704,6.325776220260719,8.0,9.033290194720442,4.866331483885959,15,99.57021808909651,11.875,69.00958466453673,1,1.5,5.0,8.0,480,4,44
Beban Sangat Tinggi,base,81044,344,99,96,245,7.551686711765296,6.442224533810723,8.0,8.976844277984135,5.397516473459065,13,100.0,12.0,71.22093023255815,1,1.5,5.0,8.0,480,4,45
Beban Sangat Tinggi,base,81045,289,101,98,188,7.383827498908982,6.236892546383138,8.0,9.072461050704444,4.3615248584173685,14,99.13643132925777,12.25,65.05190311418684,1,1.5,5.0,8.0,480,4,46
Beban Sangat Tinggi,base,81046,300,98,95,202,7.524966645975063,6.545816263188968,8.0,9.161655584160718,4.667471134157875,12,99.70897104920857,11.875,67.33333333333333,1,1.5,5.0,8.0,480,4,47
Beban Sangat Tinggi,base,81047,312,95,93,217,7.468360319817072,6.25398336613607,8.0,9.02320435718277,4.821151978453184,11,99.01163408652637,11.625,69.55128205128204,1,1.5,5.0,8.0,480,4,48
Beban Sangat Tinggi,base,81048,309,98,96,211,7.407229310042739,6.130957722481695,8.0,8.984797683044945,4.741540527551851,13,99.67058224286798,12.0,68.28478964401295,1,1.5,5.0,8.0,480,4,49
Beban Sangat Tinggi,base,81049,293,96,94,197,7.457704641159804,6.344869373539832,8.0,9.120783662303124,4.509599879971565,15,100.0,11.75,67.23549488054607,1,1.5,5.0,8.0,480,4,50
Beban Sangat Tinggi,base,81050,299,98,95,201,7.352049684580708,6.023090364179921,8.0,8.974878481606908,4.511977540193709,13,99.12471210098059,11.875,67.22408026755853,1,1.5,5.0,8.0,480,4,51
Beban Sangat Tinggi,base,81051,304,101,99,203,7.445486286708862,6.33096862534152,8.0,9.052143998227987,4.692659644478075,11,100.0,12.375,66.77631578947368,1,1.5,5.0,8.0,480,4,52
Beban Sangat Tinggi,base,81052,284,97,95,187,7.325772988895958,6.025974524190227,8.0,9.039080990061029,4.328973996578115,12,100.0,11.875,65.84507042253522,1,1.5,5.0,8.0,480,4,53
Beban Sangat Tinggi,base,81053,310,96,94,214,7.433003442008821,6.169073614820142,8.0,8.998251621348711,4.781401202904281,14,100.0,11.75,69.03225806451613,1,1.5,5.0,8.0,480,4,54
Beban Sangat Tinggi,base,81054,310,96,94,214,7.476014123885777,6.307962275047818,8.0,9.048553332304744,4.813583817684064,11,100.0,11.75,69.03225806451613,1,1.5,5.0,8.0,480,4,55
Beban Sangat Tinggi,base,81055,364,98,96,266,7.5960928320707595,6.4997733762628185,8.0,8.936580475619838,5.685313955045655,16,100.0,12.0,73.07692307692307,1,1.5,5.0,8.0,480,4,56
Beban Sangat Tinggi,base,81056,304,99,97,205,7.45386822458579,6.322989295697787,8.0,9.062179875087418,4.703221678673227,12,100.0,12.125,67.43421052631578,1,1.5,5.0,8.0,480,4,57
Beban Sangat Tinggi,base,81057,322,96,94,226,7.562315188782265,6.531932195707171,8.0,9.07792386296914,5.0550346196897635,12,100.0,11.75,70.1863354037267,1,1.5,5.0,8.0,480,4,58
Beban Sangat Tinggi,base,81058,289,102,100,187,7.352926460656753,6.166624971860805,8.0,9.053370043829434,4.41418602793858,13,99.63003104685768,12.5,64.70588235294117,1,1.5,5.0,8.0,480,4,59
Beban Sangat Tinggi,base,81059,338,97,96,241,7.436553900307852,6.036651735093345,8.0,8.855093044804477,5.236573371466779,13,98.91491525294204,12.0,71.30177514792899,1,1.5,5.0,8.0,480,4,60
Beban Sangat Tinggi,base,81060,321,97,96,224,7.521055255982159,6.415038527528593,8.0,9.026733837927612,5.0107357314189285,14,99.74289994601828,12.0,69.78193146417445,1,1.5,5.0,8.0,480,4,61
Beban Sangat Tinggi,base,81061,345,95,93,250,7.568803013134916,6.434074100332045,8.0,8.980654226669248,5.403363423526683,13,99.3491603807159,11.625,72.46376811594203,1,1.5,5.0,8.0,480,4,62
Beban Sangat Tinggi,base,81062,344,97,94,247,7.501866888225999,6.233424840719008,8.0,8.92605250321771,5.314736215119425,14,100.0,11.75,71.80232558139535,1,1.5,5.0,8.0,480,4,63
Beban Sangat Tinggi,base,81063,336,95,94,241,7.55364293415219,6.421305535527752,8.0,8.993354882074957,5.270890433475482,10,100.0,11.75,71.72619047619048,1,1.5,5.0,8.0,480,4,64
Beban Sangat Tinggi,base,81064,316,96,93,220,7.516040893958338,6.406967942612847,8.0,9.064463261692936,4.909698236338081,12,99.8625692116035,11.625,69.62025316455697,1,1.5,5.0,8.0,480,4,65
Beban Sangat Tinggi,base,81065,340,98,95,242,7.57322398981815,6.519348536103792,8.0,9.013739290206637,5.337141654078527,13,99.8099815341254,11.875,71.17647058823529,1,1.5,5.0,8.0,480,4,66
Beban Sangat Tinggi,base,81066,320,96,93,224,7.444216041962493,6.147386806541637,8.0,8.985497546592196,4.915720020704268,14,100.0,11.625,70.0,1,1.5,5.0,8.0,480,4,67
Beban Sangat Tinggi,base,81067,291,99,98,192,7.384145852325745,6.189762050775679,8.0,9.052576041464201,4.459814186553164,12,99.99158482250519,12.25,65.97938144329896,1,1.5,5.0,8.0,480,4,68
Beban Sangat Tinggi,base,81068,359,97,94,262,7.60409895291637,6.534757980381202,8.0,8.968271149921028,5.6525146120156835,16,100.0,11.75,72.98050139275766,1,1.5,5.0,8.0,480,4,69
Beban Sangat Tinggi,base,81069,300,93,90,207,7.448469745061608,6.220870145360023,8.0,9.075457856711962,4.615928449877441,13,99.92973397687221,11.25,69.0,1,1.5,5.0,8.0,480,4,70
Beban Sangat Tinggi,base,81070,312,97,95,215,7.509753081363551,6.423123313251828,8.0,9.07986594229951,4.819509459657455,14,100.0,11.875,68.91025641025641,1,1.5,5.0,8.0,480,4,71
Beban Sangat Tinggi,base,81071,318,93,90,225,7.4701090521040125,6.188114823323397,8.0,9.01031305559883,4.919964868166615,14,100.0,11.25,70.75471698113208,1,1.5,5.0,8.0,480,4,72
Beban Sangat Tinggi,base,81072,344,99,97,245,7.627170750156886,6.704512505595635,8.0,9.051012043662732,5.420190139779353,13,100.0,12.125,71.22093023255815,1,1.5,5.0,8.0,480,4,73
Beban Sangat Tinggi,base,81073,340,97,95,243,7.498222101956045,6.241190872835623,8.0,8.925100922475206,5.271502113298271,15,99.4985361519071,11.875,71.47058823529412,1,1.5,5.0,8.0,480,4,74
Beban Sangat Tinggi,base,81074,331,96,93,235,7.463266505004689,6.149387637047414,8.0,8.939202360625508,5.114181493950718,13,99.37557764164472,11.625,70.99697885196375,1,1.5,5.0,8.0,480,4,75
Beban Sangat Tinggi,base,81075,331,95,93,236,7.54489980692228,6.414335116750251,8.0,9.029710804743315,5.115895076028008,13,100.0,11.625,71.29909365558912,1,1.5,5.0,8.0,480,4,76
Beban Sangat Tinggi,base,81076,304,100,98,204,7.475335778276342,6.4050207659600895,8.0,9.076404695674261,4.697695305751565,13,100.0,12.25,67.10526315789474,1,1.5,5.0,8.0,480,4,77
Beban Sangat Tinggi,base,81077,289,97,95,192,7.356020474060002,6.081339350549897,8.0,9.046017484390704,4.390281013514314,12,99.80261661710122,11.875,66.43598615916954,1,1.5,5.0,8.0,480,4,78
Beban Sangat Tinggi,base,81078,319,98,95,221,7.498472184943584,6.367475785683708,8.0,9.031934839107269,4.910030745016088,14,99.79779819576987,11.875,69.27899686520375,1,1.5,5.0,8.0,480,4,79
Beban Sangat Tinggi,base,81079,328,97,95,231,7.5101637746701515,6.343646578266079,8.0,8.992667218803202,5.120294324934126,18,99.16391695840134,11.875,70.42682926829268,1,1.5,5.0,8.0,480,4,80
Beban Sangat Tinggi,base,81080,319,98,96,221,7.476418585757034,6.295689069964222,8.0,8.998435504360428,4.938725774996661,14,99.63447917725969,12.0,69.27899686520375,1,1.5,5.0,8.0,480,4,81
Beban Sangat Tinggi,base,81081,318,100,97,218,7.5862185341964405,6.684174938744679,8.0,9.127341331385683,4.999386897485053,13,99.56215273048822,12.125,68.55345911949685,1,1.5,5.0,8.0,480,4,82
Beban Sangat Tinggi,base,81082,323,101,99,222,7.453417466230016,6.252018233587093,8.0,8.966915124585107,4.968181450574322,12,99.35593713134344,12.375,68.73065015479877,1,1.5,5.0,8.0,480,4,83
Beban Sangat Tinggi,base,81083,340,97,94,243,7.5345077897842305,6.368377819862241,8.0,8.9819353682403,5.31300146439361,12,99.7977605013973,11.75,71.47058823529412,1,1.5,5.0,8.0,480,4,84
